price,signal
70130.1,0
70130.1,0
70130.1,0
70130.1,0
70130.1,0
70134,0
70134.1,0
70134,0
70131.3,0
70130.2,0
70130.2,0
70130.1,0
70130.1,0
70130.2,0
70130.2,0
70130.1,0
70130.1,0
70130.2,0
70130.2,0
70130.2,0
70130.1,0
70130.2,0
70130.2,0
70130.2,0
70133.1,0
70136.4,0
70140.4,0
70140.5,0
70140.4,0
70140.5,0
70140.5,0
70140.5,0
70140.4,0
70140.5,0
70143.6,0
70143.7,0
70143.7,0
70152.2,0
70152.1,0
70152.2,0
70152.1,0
70152.2,0
70158.3,0
70158.4,0
70160.8,0
70160.8,0
70160.8,0
70160.8,0
70160.8,0
70162,0
70162.5,0
70162.5,0
70162.4,0
70162.5,0
70162.4,0
70164.6,0
70170.6,0
70170.5,0
70170.6,0
70170.6,0
70170.5,0
70170.6,0
70170.6,0
70170.6,0
70170.5,0
70170.5,0
70167,0
70167,0
70167,0
70167,0
70167,0
70157.3,0
70157.4,0
70157.3,0
70157.3,0
70157.4,0
70157.4,0
70157.4,0
70157.3,0
70157.4,0
70157.4,0
70157.3,0
70157.3,0
70157.3,0
70157.4,0
70157.4,0
70157.3,0
70157.3,0
70157.3,0
70157.4,0
70157.4,0
70157.4,0
70157.3,0
70157.4,0
70157.4,0
70157.4,0
70157.4,0
70157.4,0
70158,0
70157.9,0
70158,0
70158,0
70158,0
70158,0
70158,0
70157.9,0
70158,0
70158,0
70158,0
70157.9,0
70158,0
70158,0
70158,0
70158,0
70158,0
70157.9,0
70157.9,0
70157.9,0
70157.9,0
70157.9,0
70158,0
70157.9,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158,0
70157.9,0
70158,0
70158.1,0
70158,0
70158.1,0
70158.1,0
70158,0
70158.1,0
70158.1,0
70161.9,0
70161.9,0
70162,0
70162,0
70161.9,0
70163.4,0
70163.4,0
70163.5,0
70166,0
70169.6,0
70174.2,0
70174.2,0
70174.2,0
70174.2,0
70174.2,0
70174.1,0
70174.1,0
70174.1,0
70174.2,0
70174.1,0
70174.2,0
70174.2,0
70174.2,0
70174.2,0
70174.1,0
70174.2,0
70174.1,0
70174.1,0
70174.2,0
70174.1,0
70174.2,0
70174.1,0
70174.1,0
70174.1,0
70174,0
70174,0
70168.1,0
70168.1,0
70168.2,0
70168.1,0
70168.2,0
70165.9,0
70165.8,0
70165.8,0
70159.8,0
70159.8,0
70159.8,0
70159.8,0
70159.6,0
70159.6,0
70159.6,0
70159.5,0
70157.7,0
70157.6,0
70157.7,0
70157.7,0
70157.6,0
70157.6,0
70157.6,0
70157.7,0
70157.6,0
70157.6,0
70157.7,0
70157.7,0
70157.6,0
70157.7,0
70157.6,0
70150.1,0
70150,0
70143.6,0
70143.7,0
70143.7,0
70143.7,0
70143.7,0
70143.6,0
70143.6,0
70143.7,0
70143.7,0
70143.7,0
70143.7,0
70143.7,0
70143.6,0
70143.7,0
70143.6,0
70143.7,0
70143.7,0
70143.7,0
70143.6,0
70143.6,0
70143.6,0
70143.6,0
70143.6,0
70143.6,0
70143.7,0
70143.7,0
70154.9,0
70155,0
70155,0
70155,0
70155,0
70154.9,0
70157,0
70157,0
70157.7,0
70157.7,0
70157.7,0
70163.2,0
70167.6,0
70167.6,0
70167.6,0
70167.6,0
70167.6,0
70167.6,0
70167.6,0
70167.6,0
70167.5,0
70167.5,0
70167.6,0
70167.7,0
70171.3,0
70171.3,0
70173.2,0
70174,0
70174,0
70174,0
70173.9,0
70173.9,0
70174,0
70174,0
70174,0
70173.9,0
70174,0
70173.9,0
70173.9,0
70173.9,0
70174,0
70173.9,0
70173.9,0
70174,0
70173.9,0
70174,0
70174,0
70173.9,0
70167.7,0
70167.7,0
70167.8,0
70167.7,0
70167.8,0
70167.8,0
70167.8,0
70167.7,0
70167.7,0
70167.8,0
70167.7,0
70167.8,0
70167.7,0
70167.8,0
70167.7,0
70167.8,0
70167.8,0
70167.8,0
70172.2,0
70172.3,0
70172.4,0
70173.4,0
70173.5,0
70173.5,0
70173.5,0
70173.5,0
70179.3,0
70182.8,0
70182.7,0
70182.8,0
70182.9,0
70186.7,0
70186.7,0
70188.7,0
70188.7,0
70190,0
70190,0
70189.9,0
70189.9,0
70189.9,0
70189.9,0
70189.9,0
70189.3,0
70189.4,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70189.4,0
70189.4,0
70189.3,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.4,0
70189.3,0
70189.4,0
70189.3,0
70189.3,0
70189.3,0
70189.3,0
70189.4,0
70189.3,0
70189.3,0
70189.4,0
70189.4,0
70189.4,0
70197.9,0
70197.9,0
70197.9,0
70197.9,0
70197.9,0
70198.7,0
70198.7,0
70201.7,0
70201.6,0
70201.7,0
70201.6,0
70201.6,0
70201.7,0
70201.6,0
70201.6,0
70201.6,0
70201.7,0
70201.7,0
70201.7,0
70201.6,0
70201.6,0
70201.6,0
70201.6,0
70201.7,0
70201.6,0
70201.6,0
70201.7,0
70201.6,0
70201.6,0
70201.7,0
70201.6,0
70201.7,0
70201.7,0
70202,0
70204,0
70203.9,0
70204,0
70207.4,0
70207.4,0
70207.3,0
70207.4,0
70207.3,0
70207.4,0
70207.3,0
70207.4,0
70207.4,0
70207.4,0
70207.4,0
70209.9,0
70210,0
70210,0
70215,0
70214.9,0
70215,0
70215,0
70227.7,0
70229.2,0
70229.6,0
70229.5,0
70229.6,0
70229.5,0
70229.6,0
70229.5,0
70229.5,0
70229.6,0
70229.5,0
70229.5,0
70225.4,0
70220,0
70220,0
70220.1,0
70228.2,0
70228.2,0
70228.1,0
70228.1,0
70228.2,0
70228.1,0
70223.1,0
70223.1,0
70223.1,0
70231.7,0
70231.7,0
70231.8,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.7,0
70231.8,0
70231.7,0
70231.7,0
70231.8,0
70231.8,0
70231.7,0
70231.7,0
70230.1,0
70230.1,0
70230,0
70230,0
70230.1,0
70230,0
70230,0
70230,0
70230.1,0
70230,0
70230,0
70231.8,0
70231.8,0
70231.7,0
70231.8,0
70233,0
70233,0
70233.1,0
70233.1,0
70233,0
70233,0
70233.1,0
70233.5,0
70233.5,0
70233.5,0
70233.6,0
70233.5,0
70233.5,0
70234.3,0
70234.3,0
70234.4,0
70234.4,0
70234.4,0
70234.3,0
70234.4,0
70234.4,0
70234.3,0
70234.4,0
70234.4,0
70234.4,0
70234.3,0
70234.4,0
70234.3,0
70234.3,0
70217.3,0
70213.8,0
70212.9,0
70213.9,0
70218.4,0
70218.3,0
70218.3,0
70226,0
70225.9,0
70225.9,0
70225.9,0
70225.9,0
70222.5,0
70222.4,0
70222.5,0
70222.4,0
70222.4,0
70222.5,0
70222.4,0
70222.5,0
70222.4,0
70222.5,0
70222.4,0
70222.5,0
70222.4,0
70222.4,0
70222.4,0
70222.4,0
70222.4,0
70222.5,0
70222.4,0
70222.4,0
70222.4,0
70222.5,0
70222.5,0
70222.5,0
70222.5,0
70222.4,0
70222.5,0
70222.5,0
70226,0
70225.9,0
70225.9,0
70226,0
70226,0
70226,0
70229.9,0
70229.9,0
70230,0
70229.9,0
70229.9,0
70230,0
70232.8,0
70232.8,0
70232.8,0
70232.9,0
70232.9,0
70235,0
70240.9,0
70240.8,0
70240.9,0
70240.9,0
70240.8,0
70240.9,0
70240.9,0
70240.8,0
70240.9,0
70240.8,0
70240.8,0
70240.8,0
70240.8,0
70240.8,0
70240.8,0
70240.9,0
70240.8,0
70240.9,0
70235.2,0
70235.1,0
70235.2,0
70235.2,0
70235.2,0
70235.2,0
70235.2,0
70235.1,0
70235.1,0
70235.1,0
70235.2,0
70235.2,0
70235.2,0
70235.2,0
70235.2,0
70235.1,0
70235.2,0
70230.4,0
70224.5,0
70224.5,0
70224.6,0
70230.4,0
70230.5,0
70233.1,0
70233.2,0
70233.2,0
70233.1,0
70233.1,0
70233.1,0
70233.2,0
70238.1,0
70238.2,0
70240.8,0
70240.9,0
70240.9,0
70240.9,0
70240.8,0
70238.3,0
70236.4,0
70236.4,0
70236.4,0
70236.4,0
70236.4,0
70236.5,0
70236.4,0
70236.5,0
70236.5,0
70236.4,0
70236.5,0
70240.9,0
70240.8,0
70240.9,0
70240.9,0
70240.8,0
70240.9,0
70240.8,0
70240.9,0
70240.8,0
70240.9,0
70242.9,0
70242.9,0
70243,0
70242.9,0
70243,0
70243,0
70242.9,0
70242.9,0
70240.7,0
70240.8,0
70240.7,0
70240.7,0
70240.7,0
70240.7,0
70240.7,0
70240.8,0
70240.8,0
70240.7,0
70240.7,0
70240.8,0
70240.7,0
70240.8,0
70240.7,0
70240.7,0
70240.7,0
70240.8,0
70240.7,0
70240.8,0
70240.7,0
70240.7,0
70240.7,0
70240,0
70239.8,0
70238.9,0
70237.2,0
70237.2,0
70237.1,0
70237.1,0
70237.1,0
70237.2,0
70237.1,0
70237.2,0
70237.1,0
70237.1,0
70237.1,0
70237.2,0
70237.1,0
70235.4,0
70235.3,0
70235.3,0
70235.4,0
70235.3,0
70235.3,0
70235.4,0
70235.3,0
70235.3,0
70235.4,0
70235.4,0
70235.3,0
70235.4,0
70237.2,0
70237.1,0
70237.2,0
70237.2,0
70237.2,0
70237.1,0
70237.1,0
70237.2,0
70235.1,0
70235.1,0
70235.1,0
70235,0
70235,0
70233.2,0
70233.2,0
70233.2,0
70233.3,0
70233.2,0
70233.2,0
70224.1,0
70224.1,0
70222.4,0
70212.1,0
70212.1,0
70212.2,0
70212.1,0
70212.1,0
70200,0
70200,0
70200,0
70199.9,0
70200,0
70199.9,0
70200,0
70205.5,0
70205.6,0
70205.6,0
70205.6,0
70205.6,0
70209.9,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70209.9,0
70210.1,0
70210.1,0
70214.7,0
70219.4,0
70219.5,0
70219.4,0
70219.5,0
70219.4,0
70219.5,0
70219.5,0
70219.4,0
70219.4,0
70219.4,0
70219.5,0
70219.4,0
70219.4,0
70219.4,0
70219.4,0
70219.5,0
70219.4,0
70219.4,0
70210.2,0
70210.1,0
70210.1,0
70206,0
70206,0
70205.9,0
70198.2,0
70198.2,0
70197.2,0
70197.3,0
70197.3,0
70197.3,0
70197.2,0
70197.3,0
70197.3,0
70192.3,0
70192.4,0
70192.4,0
70192.4,0
70192.3,0
70192.4,0
70200,0
70200.1,0
70200,0
70194.6,0
70194.7,0
70194.6,0
70194.7,0
70194.6,0
70194.7,0
70194.7,0
70194.7,0
70194.1,0
70194,0
70179.5,0
70179.5,0
70179.5,0
70179.5,0
70179.6,0
70179.6,0
70179.5,0
70179.6,0
70179.6,0
70179.5,0
70179.5,0
70179.6,0
70179.6,0
70179.6,0
70174.4,0
70174.3,0
70170,0
70169.9,0
70170,0
70170,0
70170,0
70161.4,0
70161.4,0
70161.4,0
70161.4,0
70161.3,0
70161.4,0
70161.4,0
70161.4,0
70161.4,0
70171.3,0
70169.1,0
70171.3,0
70171.3,0
70171.3,0
70170,0
70170,0
70169.9,0
70170,0
70169.9,0
70170.7,0
70171.4,0
70171.3,0
70171.4,0
70171.4,0
70171.4,0
70171.4,0
70171.3,0
70171.3,0
70171.2,0
70163.5,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.5,0
70163.5,0
70163.6,0
70163.6,0
70163.6,0
70163.5,0
70163.6,0
70163.6,0
70163.5,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.5,0
70163.6,0
70163.6,0
70163.5,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70163.6,0
70164.3,0
70164.3,0
70164.4,0
70166.7,0
70171.4,0
70171.3,0
70172.1,0
70180.3,0
70180.2,0
70180.3,0
70180.2,0
70180.2,0
70180.3,0
70180.3,0
70180.2,0
70180.3,0
70180.3,0
70180.2,0
70180.2,0
70180.3,0
70180.3,0
70180.2,0
70180.2,0
70180.3,0
70180.2,0
70180.3,0
70180.3,0
70180.3,0
70180.2,0
70180.3,0
70180.3,0
70180.2,0
70180.2,0
70180.3,0
70180.3,0
70180.3,0
70176.8,0
70172.5,0
70172.4,0
70169.7,0
70169.7,0
70169.7,0
70169.7,0
70169.7,0
70169.7,0
70172.4,0
70185.9,0
70186.5,0
70186.6,0
70189.9,0
70189.9,0
70190,0
70190,0
70189.9,0
70189.9,0
70189.9,0
70189.9,0
70190,0
70189.9,0
70186.7,0
70186.6,0
70186.6,0
70183.7,0
70183.8,0
70183.8,0
70183.8,0
70183.7,0
70183.7,0
70183.6,0
70183.7,0
70183.7,0
70183.6,0
70183.7,0
70183.6,0
70183.7,0
70183.6,0
70183.6,0
70183,0
70181.1,0
70181,0
70181,0
70181,0
70181.1,0
70181,0
70181.1,0
70181.1,0
70180.1,0
70180,0
70180.1,0
70180,0
70180.1,0
70180.1,0
70180,0
70180.1,0
70180.1,0
70180,0
70180.1,0
70180,0
70180,0
70180.1,0
70190,0
70190,0
70190,0
70190,0
70190,0
70194.7,0
70197.2,0
70210.8,0
70210.8,0
70210.7,0
70215.7,0
70215.7,0
70215.7,0
70219.7,0
70219.7,0
70219.8,0
70219.8,0
70222.3,0
70222.4,0
70231.4,0
70231.8,0
70231.9,0
70231.9,0
70231.9,0
70231.9,0
70231.9,0
70231.9,0
70231.8,0
70231.8,0
70231.9,0
70231.9,0
70231.8,0
70231.9,0
70231.9,0
70231.9,0
70231.8,0
70231.9,0
70231.8,0
70231.9,0
70231.9,0
70227.8,0
70226.5,0
70226.4,0
70226.5,0
70226.4,0
70226.4,0
70226.4,0
70219,0
70218.9,0
70219,0
70219,0
70219,0
70219,0
70219,0
70218.9,0
70219,0
70218.9,0
70218.9,0
70219,0
70219,0
70213.7,0
70213.7,0
70213.6,0
70213.7,0
70213.6,0
70213.7,0
70213.6,0
70213.7,0
70213.6,0
70213.6,0
70213.6,0
70213.7,0
70213.6,0
70208.1,0
70196,0
70196,0
70195.9,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.3,0
70193.2,0
70193.3,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.2,0
70193.3,0
70193.2,0
70193.2,0
70199,0
70198.9,0
70198.9,0
70199,0
70199.9,0
70204.9,0
70204.9,0
70205,0
70204.9,0
70200,0
70200,0
70194.5,0
70194.5,0
70194.2,0
70194.2,0
70194.2,0
70194.2,0
70194.1,0
70194.2,0
70194.1,0
70194.2,0
70198.9,0
70198.8,0
70198.9,0
70198.9,0
70198.9,0
70198.9,0
70198.8,0
70198.8,0
70198.9,0
70198.9,0
70198.9,0
70198.9,0
70198.9,0
70198.8,0
70198.9,0
70198.9,0
70198.9,0
70198.8,0
70198.8,0
70198.9,0
70198.9,0
70198.8,0
70198.9,0
70198.9,0
70198.9,0
70198.8,0
70198.8,0
70198.9,0
70198.9,0
70198.9,0
70198.8,0
70198.8,0
70197.2,0
70197.1,0
70197.2,0
70197.2,0
70197.2,0
70197.1,0
70197.2,0
70197.2,0
70197.1,0
70192.5,0
70192.5,0
70192.6,0
70192.6,0
70192.5,0
70184,0
70183,0
70166.1,0
70167.9,0
70167.9,0
70168,0
70167.9,0
70168,0
70167.9,0
70167.9,0
70167.9,0
70166,0
70166,0
70166,0
70166,0
70158,0
70158,0
70158,0
70158.1,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158.1,0
70158.1,0
70158.1,0
70158.1,0
70158,0
70158.1,0
70158,0
70158,0
70158,0
70158,0
70158,0
70158.1,0
70158.1,0
70158,0
70158.1,0
70158.1,0
70158,0
70158.1,0
70158.1,0
70158.1,0
70158,0
70158.1,0
70162.4,0
70167.9,0
70171.7,0
70180.5,0
70180.9,0
70180.8,0
70166.8,0
70166.8,0
70166.7,0
70166.8,0
70166.8,0
70173.1,0
70173.1,0
70173.1,0
70173,0
70173.1,0
70180.8,0
70180.8,0
70183.9,0
70195.9,0
70195.9,0
70196,0
70196,0
70195.9,0
70196,0
70196,0
70196,0
70196,0
70196,0
70196,0
70195.9,0
70196,0
70196,0
70200,0
70200,0
70200,0
70200,0
70207.4,0
70207.4,0
70208.2,0
70209.9,0
70209.9,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70210,0
70215.1,0
70215,0
70215,0
70215,0
70216.8,0
70216.8,0
70216.8,0
70221.9,0
70222,0
70222,0
70226.8,0
70226.8,0
70226.8,0
70226.8,0
70226.8,0
70226.8,0
70228.5,0
70231.6,0
70231.7,0
70231.9,0
70231.8,0
70238.9,0
70238.8,0
70238.8,0
70238.8,0
70238.8,0
70238.8,0
70238.9,0
70238.8,0
70238.9,0
70235.2,0
70235.1,0
70235.1,0
70235.2,0
70235.2,0
70235.1,0
70235.1,0
70235.1,0
70235.1,0
70235.1,0
70235,0
70235,0
70235,0
70229.7,0
70229.7,0
70229.6,0
70229.7,0
70229.6,0
70229.6,0
70226.8,0
70226.9,0
70226.8,0
70226.8,0
70224.1,0
70224.1,0
70224.1,0
70224,0
70217.1,0
70217.1,0
70217.1,0
70217.1,0
70217,0
70217,0
70217.1,0
70219.1,0
70219.1,0
70219,0
70219,0
70215,0
70215.1,0
70215.1,0
70215.1,0
70215.1,0
70215.1,0
70215.1,0
70215,0
70215.1,0
70215.1,0
70215.1,0
70215.1,0
70220,0
70220,0
70220,0
70219.9,0
70220,0
70227.2,0
70227.1,0
70227.1,0
70227.1,0
70227.2,0
70227.1,0
70227.1,0
70227.2,0
70227.2,0
70227.2,0
70227.2,0
70227.1,0
70227.2,0
70227.1,0
70227.2,0
70227.2,0
70227.1,0
70227.1,0
70227.2,0
70227.2,0
70227.2,0
70227.2,0
70227.1,0
70227.1,0
70227.1,0
70227.1,0
70227.2,0
70227.2,0
70227.2,0
70227.2,0
70227.2,0
70227.1,0
70223.4,0
70222,0
70221.9,0
70215.1,0
70215.2,0
70215.2,0
70215.2,0
70215.2,0
70215.2,0
70215.2,0
70216.9,0
70220.2,0
70220.2,0
70220.2,0
70220.1,0
70220.2,0
70220.2,0
70220.2,0
70220.2,0
70220.1,0
70220.2,0
70220.1,0
70220.1,0
70220.2,0
70220.2,0
70220.1,0
70220.2,0
70220.1,0
70220.1,0
70220.2,0
70220.2,0
70220.1,0
70220.2,0
70220.1,0
70220.1,0
70220.1,0
70220.2,0
70220.1,0
70220.1,0
70220.2,0
70220.1,0
70220.2,0
70220.2,0
70220.2,0
70220.2,0
70215.1,0
70215.2,0
70215.1,0
70215.2,0
70215.2,0
70215.1,0
70215.2,0
70218.8,0
70218.7,0
70218.8,0
70218.8,0
70218.8,0
70218.8,0
70218.7,0
70218.8,0
70218.7,0
70218.8,0
70218.8,0
70218.7,0
70218.8,0
70218.7,0
70218.8,0
70218.8,0
70218.8,0
70218.8,0
70218.7,0
70218.7,0
70218.8,0
70218.7,0
70218.7,0
70218.7,0
70218.7,0
70218.8,0
70218.8,0
70218.8,0
70218.7,0
70218.8,0
70218.7,0
70218.8,0
70218.8,0
70218.7,0
70218.7,0
70218.7,0
70218.8,0
70218.8,0
70220.2,0
70220.1,0
70220.2,0
70220.9,0
70221,0
70220.9,0
70221,0
70221,0
70220.9,0
70221,0
70221,0
70220.9,0
70220.9,0
70221,0
70221,0
70221,0
70221,0
70220.9,0
70221,0
70221,0
70221,0
70220.9,0
70221,0
70221,0
70221,0
70221,0
70221,0
70225.4,0
70225.3,0
70225.3,0
70225.3,0
70225.4,0
70225.4,0
70225.3,0
70225.3,0
70225.3,0
70225.3,0
70225.4,0
70229.3,0
70229.3,0
70229.3,0
70232.8,0
70232.9,0
70232.9,0
70232.9,0
70232.8,0
70232.8,0
70232.9,0
70232.8,0
70232.9,0
70232.9,0
70235.1,0
70235.1,0
70235.2,0
70235.1,0
70235.2,0
70235.2,0
70235.2,0
70235.2,0
70235.1,0
70235.2,0
70235.2,0
70235.9,0
70235.8,0
70235.9,0
70235.9,0
70235.8,0
70235.9,0
70235.8,0
70235.9,0
70235.8,0
70235.8,0
70235.9,0
70235.8,0
70235.8,0
70235.9,0
70235.9,0
70235.9,0
70235.9,0
70235.9,0
70235.8,0
70235.9,0
70235.9,0
70236,0
70238.7,0
70238.6,0
70238.6,0
70238.6,0
70238.6,0
70238.7,0
70240,0
70240,0
70240,0
70241.9,0
70242,0
70242,0
70241.9,0
70241.9,0
70243.2,0
70243.1,0
70243.1,0
70249.2,0
70249.2,0
70249.2,0
70249.1,0
70249.1,0
70249.2,0
70249.2,0
70249.2,0
70249.2,0
70249.2,0
70249.3,0
70249.3,0
70249.2,0
70249.2,0
70249.2,0
70249.3,0
70249.2,0
70249.3,0
70249.3,0
70249.3,0
70249.2,0
70249.3,0
70249.3,0
70249.3,0
70249.3,0
70249.3,0
70249.2,0
70249.3,0
70249.3,0
70249.3,0
70235.8,0
70235.8,0
70235.9,0
70235.8,0
70235.8,0
70235.9,0
70235.8,0
70235.9,0
70235.8,0
70235.9,0
70235.8,0
70235.9,0
70236.2,0
70236.3,0
70236.3,0
70242.6,0
70245.5,0
70245.6,0
70245.9,0
70245.9,0
70245.9,0
70245.8,0
70245.8,0
70245.9,0
70246.6,0
70246.6,0
70246.7,0
70246.7,0
70246.6,0
70246.7,0
70246.6,0
70246.7,0
70246.7,0
70246.6,0
70246.7,0
70246.7,0
70246.7,0
70246.7,0
70246.7,0
70246.7,0
70246.6,0
70245,0
70245,0
70250,0
70250,0
70250,0
70250.1,0
70250.1,0
70250.1,0
70250.1,0
70250,0
70250.1,0
70250,0
70250,0
70250,0
70250.1,0
70250.1,0
70250.1,0
70250.1,0
70250.1,0
70250.1,0
70250,0
70250.1,0
70250.1,0
70250.1,0
70254.9,0
70264.9,0
70265,0
70274.7,0
70274.7,0
70285.3,0
70285.3,0
70280.3,0
70278.1,0
70278.1,0
70278.1,0
70278.1,0
70266.5,0
70272.3,0
70272.3,0
70272.4,0
70272.4,0
70277,0
70277,0
70276.9,0
70276.9,0
70276.9,0
70277,0
70276.9,0
70277,0
70276.9,0
70277,0
70277,0
70280.4,0
70280.3,0
70280.3,0
70286,-1
70286,0
70285.9,0
70285.9,0
70285.9,0
70285.9,0
70285.9,0
70285.9,0
70286,0
70286,0
70286,0
70286,0
70286,0
70286,0
70285,0
70282.5,0
70276.6,0
70274.8,0
70265.9,0
70265.9,0
70265.9,0
70265.9,0
70266,0
70266,0
70266.1,0
70266.1,0
70274.1,0
70274.1,0
70274.1,0
70274.1,0
70274.2,0
70274.2,0
70274.2,0
70274.1,0
70274.1,0
70274.2,0
70274.2,0
70274.1,0
70274.2,0
70274.1,0
70274.1,0
70271.2,0
70265.3,0
70265.3,0
70265.3,0
70265.3,0
70271.2,0
70271.2,0
70271.3,0
70271.2,0
70271.3,0
70271.2,0
70262,0
70260,0
70255.1,0
70255,0
70255.1,0
70255,0
70254.4,0
70254.4,0
70258,0
70258,0
70257.9,0
70257.9,0
70257.9,0
70257.9,0
70257.9,0
70258,0
70254.3,0
70247.1,0
70247.1,0
70247,0
70247,0
70247,0
70249.2,0
70249.2,0
70247,0
70237.2,0
70237.2,0
70239,0
70239,0
70239,0
70246.2,0
70246.2,0
70246.2,0
70246.2,0
70246.1,0
70246.1,0
70246.1,0
70237.3,0
70237.2,0
70237.2,0
70237.2,0
70235.7,0
70233.5,0
70224.8,0
70224.6,0
70224.6,0
70223.4,0
70223.3,0
70223.3,0
70223.3,0
70215.3,0
70215.3,0
70215.3,0
70215.3,0
70215.3,0
70215.3,0
70215.1,0
70215.2,0
70215.1,0
70220,0
70221.4,0
70224.3,0
70211.6,0
70212.4,0
70219.5,0
70219.4,0
70246.1,0
70242,0
70238.1,0
70238.2,0
70228.3,0
70225,0
70225,0
70225.1,0
70225.1,0
70225,0
70225,0
70225,0
70225,0
70225,0
70225.1,0
70225.1,0
70225.2,0
70225.2,0
70225.2,0
70226.6,0
70234.8,0
70236.6,0
70236.5,0
70236.6,0
70236.6,0
70236.6,0
70236.6,0
70236.6,0
70236.5,0
70236.6,0
70236.6,0
70236.5,0
70236.6,0
70236.5,0
70236.6,0
70236.6,0
70236.6,0
70236.5,0
70242.4,0
70248.8,0
70248.8,0
70248.8,0
70248.9,0
70248.9,0
70248.8,0
70246.1,0
70246.2,0
70246.1,0
70246.1,0
70246.1,0
70246.1,0
70246.1,0
70246.1,0
70246,0
70246.1,0
70246,0
70246,0
70246,0
70246,0
70246.1,0
70246,0
70246.1,0
70246.1,0
70246.1,0
70246.1,0
70246,0
70246.1,0
70246.1,0
70246,0
70239,0
70233.9,0
70234,0
70227.9,0
70225,0
70225.1,0
70225,0
70225,0
70225,0
70225,0
70220,0
70218.1,0
70218,0
70218,0
70218,0
70211.8,0
70211.7,0
70208.2,0
70208.2,0
70208.2,0
70208.2,0
70200,0
70198.7,0
70198.7,0
70197.1,0
70190.7,0
70190.7,0
70190.7,0
70190.7,0
70190.8,0
70190.7,0
70190.8,0
70190.8,0
70190.7,0
70190.7,0
70190.8,0
70190.7,0
70190.8,0
70190.7,0
70190.8,0
70190.7,0
70186.3,0
70186.2,0
70186.3,0
70186.2,0
70186.2,0
70186.2,0
70176.5,0
70176.5,0
70171.4,0
70171.4,0
70171.4,0
70171.4,0
70171.5,0
70176.2,0
70183.4,0
70190.7,0
70190.7,0
70190.7,0
70190.7,0
70190.8,0
70193.9,0
70194,0
70197.9,0
70198,0
70208.6,0
70208.6,0
70208.5,0
70208.6,0
70208.5,0
70208.5,0
70208.5,0
70208.6,0
70208.5,0
70208.5,0
70208.6,0
70208.5,0
70208.5,0
70208.5,0
70208.5,0
70208.5,0
70208.5,0
70204.1,0
70204,0
70204,0
70204,0
70204,0
70204,0
70204.1,0
70211.7,0
70211.8,0
70211.8,0
70211.8,0
70211.8,0
70211.8,0
70211.8,0
70211.7,0
70211.8,0
70211.8,0
70213.4,0
70213.4,0
70213.3,0
70216.8,0
70230,0
70230,0
70241.5,0
70241.4,0
70241.5,0
70241.5,0
70241.4,0
70241.5,0
70243.9,0
70244,0
70243.9,0
70244,0
70244,0
70243.9,0
70243.9,0
70244,0
70244,0
70244,0
70244,0
70243.9,0
70244,0
70244,0
70244,0
70244,0
70243.9,0
70233.5,0
70233.6,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.5,0
70233.6,0
70233.5,0
70233.6,0
70233.4,0
70233.4,0
70233.4,0
70233.5,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.4,0
70233.5,0
70226.2,0
70218,0
70218.1,0
70218.1,0
70218,0
70218.1,0
70218.1,0
70218.1,0
70218,0
70218,0
70218.1,0
70218.1,0
70218.1,0
70218,0
