signal,pc_ch
0,-3.422738104930101e-05
0,0.0
0,1.4261896918998929e-06
0,-3.2802316128788256e-05
0,-0.0001882629462864882
0,-1.8544538989972992e-05
0,0.0
0,1.4265294536741635e-06
0,0.0
0,0.0
0,8.41651176954894e-05
0,7.274677560631382e-05
0,0.0
0,1.4263036056672007e-06
0,9.270960214746715e-05
0,0.0
0,-7.986548370664259e-05
0,0.0
0,7.131416313543859e-05
0,-1.4261815558525015e-06
0,1.426183589892105e-06
0,6.417817000947679e-05
0,0.0
0,2.852180063683818e-06
0,-1.4260859645398583e-06
0,1.426087998357417e-06
0,0.0
0,1.1408687715652732e-05
0,0.0
0,-1.4260696949985885e-06
0,2.8521434569661608e-06
0,1.426067661292052e-06
0,-1.4260656275855155e-06
0,0.0
0,0.0
0,0.0
0,-1.4260676610700074e-06
0,0.0
0,0.0
0,0.0
0,-7.700776352359551e-05
0,1.426179521812898e-06
0,-1.426177487884317e-06
0,1.426179521812898e-06
0,-1.426177487884317e-06
0,1.426179521812898e-06
0,-1.426177487884317e-06
0,0.0
0,0.0
0,-2.852359043514774e-06
0,0.0
0,1.426183589892105e-06
0,-1.4261815558525015e-06
0,0.0
0,1.426183589892105e-06
0,-1.4261815558525015e-06
0,-1.7114203077039924e-05
0,0.0
0,2.995036796171746e-05
0,1.426165283868741e-06
0,-1.42616324994016e-06
0,-2.994947096401912e-05
0,0.0
0,6.845798391230673e-05
0,0.0
0,0.0
0,0.0
0,1.4261103693513633e-06
0,0.0
0,0.00021391625036182305
0,9.125141332777531e-05
0,-0.0001026484731752042
0,6.986516024065637e-05
0,-1.4257199886236194e-06
0,1.4257220213309552e-06
0,-1.4257199886236194e-06
0,-7.984043319120282e-05
0,-7.129179303122513e-06
0,-0.00014971383270268035
0,-5.5616321536611224e-05
0,-7.415921984499363e-05
0,0.0
0,1.426244612412475e-06
0,0.0
0,-1.4262425782618493e-06
0,0.00016829686425867685
0,6.131819867105648e-05
0,0.00016255455915614725
0,0.0
0,1.2831168905380608e-05
0,0.0
0,0.0
0,-1.4256671410084465e-06
0,1.42566917360476e-06
0,0.0
0,-1.4256671410084465e-06
0,1.42566917360476e-06
0,0.0
0,0.0
0,4.9898349932853137e-05
0,-5.274705222402254e-05
0,-0.00018818859919245146
0,-1.5685335067128214e-05
0,-5.133462905748676e-05
0,-5.418933468337439e-05
0,0.0
0,0.0
0,7.130562016643971e-05
0,0.0
0,0.00011693287910130579
0,0.0
0,-2.9942723846709818e-05
0,-3.1369507128009566e-05
0,0.0
0,0.0
0,2.9944559786221348e-05
0,0.0
0,-2.8517774415814934e-05
0,0.0
0,-1.4259293850127364e-06
0,-9.696333645137223e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-2.9947463592527868e-05
0,-3.8505034889779743e-05
0,-4.278501953836056e-06
0,-0.00010981535332732495
0,0.0
0,-3.565825131934819e-05
0,-0.00010555218771168828
0,0.0
0,0.0
0,1.426531488490923e-06
0,-1.426529453452119e-06
0,0.0
0,0.0
0,0.0
0,0.00013409395992303175
0,0.00019112959014111475
0,5.9894841770935514e-05
0,1.4259822520568122e-06
0,-1.4259802186833426e-06
0,-5.8465272341323704e-05
0,0.00012121557834099406
0,0.0
0,1.4258927871768634e-06
0,-1.4258907540254384e-06
0,0.0
0,-0.00013545981477647295
0,0.0
0,0.0
0,0.0
0,1.4260859646508806e-06
0,0.0
0,-1.4260839308333217e-06
0,0.0
0,1.4260859646508806e-06
0,0.0
0,0.0
0,-8.556503584555841e-06
0,0.0
0,0.0
0,7.130480665695771e-06
0,1.4260859646508806e-06
0,0.0
0,-1.4260839308333217e-06
0,0.0
0,1.4260859646508806e-06
0,0.0
0,0.0
0,0.0
0,-1.4260839308333217e-06
0,0.0
0,0.0
0,1.4260859646508806e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,8.699111977517049e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4259598850596689e-06
0,0.0
0,-1.425957851575177e-06
0,1.4259598850596689e-06
0,-4.277873554614509e-06
0,0.0
0,0.0
0,0.0
0,-2.7093315080883862e-05
0,-1.4260025869017312e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4260046203862231e-06
0,-1.4260025869017312e-06
0,0.0
0,0.0
0,1.4260046203862231e-06
0,-1.4260025869017312e-06
0,1.4260046203862231e-06
0,-1.4260025869017312e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-1.4260046202529963e-05
0,0.0
0,0.0
0,0.0002067736185382696
0,1.4257301521602983e-06
0,-1.4257281194529625e-06
0,1.4257301521602983e-06
0,-0.00016110727748663844
0,-1.425957851575177e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-2.851919769786271e-06
0,-5.703855806526992e-05
0,-2.7094860532650422e-05
0,0.00015259098058950649
0,1.4258663563193608e-06
0,-1.4258643231679358e-06
0,0.0
0,0.0
0,0.0
0,-1.140693085122102e-05
0,-2.8517652426840456e-05
0,0.0
0,-2.994438899195373e-05
0,0.0
0,0.0
0,0.00016826398623082106
0,0.0
0,1.4257260867456267e-06
0,-1.425724054038291e-06
0,0.0
0,0.0
0,0.0
0,-1.9960165213106507e-05
0,-1.4257545449813946e-06
0,0.0
0,0.0
0,0.0
0,1.425756577910775e-06
0,-1.4257545449813946e-06
0,-0.0001311696051509159
0,0.0
0,0.0
0,-1.4259436182939567e-06
0,0.0
0,1.425945651556404e-06
0,0.0
0,0.0
0,0.0
0,-9.98160532732495e-05
0,0.0
0,0.0
0,0.0
0,1.4260859646508806e-06
0,0.0
0,7.13041965372252e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-1.4259822522788568e-06
0,0.0
0,0.0
0,0.0
0,1.4259842857633487e-06
0,-1.4259822522788568e-06
0,1.4259842857633487e-06
0,-1.4259822522788568e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-1.2833858570759915e-05
0,-1.4260025869017312e-06
0,0.0
0,0.0
0,-3.707612012671113e-05
0,1.426057492981414e-06
0,-1.4260554593858998e-06
0,0.0
0,1.426057492981414e-06
0,-1.4260554593858998e-06
0,-8.556344957444395e-06
0,-1.140855755910053e-05
0,0.0
0,-2.8521719289242853e-05
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00011266400456344527
0,7.129829925034414e-05
0,0.0
0,0.0
0,-1.4258643231679358e-06
0,0.0
0,1.4258663563193608e-06
0,0.0
0,0.0
0,-1.4258643231679358e-06
0,0.0
0,1.4258663563193608e-06
0,0.00023811934199224893
0,5.702099513005265e-06
0,2.7084818246425613e-05
0,0.0
0,1.4254781410816264e-06
0,0.0
0,0.0
0,0.0
0,0.00010120880374042684
0,1.4253318527668313e-06
0,1.2827968391970757e-05
0,1.4253115372397929e-06
0,-1.4253095058647247e-06
0,0.0
0,0.0
0,0.0002551307652070012
0,5.557297158653718e-05
0,5.8419621013383605e-05
0,0.0
0,-4.9867494941957524e-05
0,-1.4248566239105642e-06
0,1.4248586541754094e-06
0,0.0
0,-1.4248566239105642e-06
0,0.0
0,-4.5595476928617096e-05
0,0.0
0,-1.4249236239827212e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.00010686942408777433
0,-0.0001339573274659056
0,1.4252688771421163e-06
0,-1.4252668456560258e-06
0,4.2758066309822595e-06
0,-1.4252627829058895e-06
0,3.70568851693065e-05
0,1.4252120004165647e-06
0,-1.4252099691525189e-06
0,0.0
0,1.4252120004165647e-06
0,-1.4252099691525189e-06
0,0.0
0,1.4252120004165647e-06
0,-7.1260498452963e-05
0,0.0
0,-4.9885903811386356e-05
0,1.4253826439158956e-06
0,-8.552283673468608e-06
0,-1.4253928026786156e-06
0,0.0
0,1.4253948343867506e-06
0,8.979974656497802e-05
0,0.0
0,1.42526481439198e-06
0,0.0001068947087119465
0,-1.4251104460960562e-06
0,1.4251124771380574e-06
0,0.0
0,6.270485962645012e-05
0,1.425021090462053e-06
0,1.4250190596420964e-06
0,0.0
0,-1.4250170290441844e-06
0,0.0
0,1.4250190596420964e-06
0,0.0
0,0.0
0,0.0
0,-1.4250170290441844e-06
0,1.4250190596420964e-06
0,-6.555078333192466e-05
0,-5.130397605823678e-05
0,-1.4251835634970789e-06
0,1.4251855946501024e-06
0,-1.4251835636414079e-05
0,0.0
0,-5.558295114105327e-05
0,0.0
0,1.4252830968786157e-06
0,-1.4252810655035475e-06
0,-1.5678114065442728e-05
0,1.425305443003566e-06
0,-7.126517057365334e-06
0,-2.9931584948794665e-05
0,-8.552137392814352e-06
0,-1.1402947376892847e-05
0,-9.122461924404579e-05
0,-1.4255147178232619e-06
0,-0.00013114754098353387
0,0.0
0,0.0
0,0.0
0,-4.9899630457539423e-05
0,1.4257748728319086e-06
0,3.564432100411352e-05
0,3.564305053194161e-05
0,4.56214785922171e-05
0,0.00011689970575479158
0,-1.4254395344082127e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4254415663383924e-06
0,-1.4254395344082127e-06
0,5.986854577866296e-05
0,0.0
0,0.0
0,-0.0001083270736437214
0,-1.4255106536298356e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4255126856710376e-06
0,-1.4255106536298356e-06
0,-0.00023235856775893904
0,7.556973161348957e-05
0,1.425736250393328e-06
0,0.0
0,0.0
0,0.0
0,0.00011120726896329813
0,0.0
0,1.425575683056124e-06
0,0.0
0,-4.561835682670434e-05
0,-2.8512773722622065e-05
0,1.4256793363642828e-06
0,0.0
0,0.0
0,0.0
0,-1.4256773037679693e-06
0,1.4256793363642828e-06
0,-1.4256773037679693e-06
0,0.0
0,-8.554076017297518e-06
0,-7.556165117872382e-05
0,0.0
0,-1.4257992675403841e-06
0,8.412227671938943e-05
0,0.0
0,0.0
0,1.4256813689605963e-06
0,1.2831114025724233e-05
0,0.0
0,0.0
0,2.993888191116234e-05
0,0.000162520493263818
0,2.5656960733533296e-05
0,-5.843935562754865e-05
0,6.556993817885548e-05
0,0.0
0,-4.5610879334967436e-05
0,0.0
0,0.0001453913093056869
0,-1.425197781679266e-06
0,0.0
0,1.4251998128322896e-06
0,0.0
0,0.0
0,-1.425197781679266e-06
0,-0.00010118918672408217
0,0.0
0,0.0
0,-5.84391057392164e-05
0,0.0
0,0.0
0,2.9933974205587077e-05
0,2.8507693512480614e-06
0,0.0
0,0.0
0,0.0
0,-1.4253806120967383e-06
0,1.4253826439158956e-06
0,-1.4253806120967383e-06
0,1.4253826439158956e-06
0,-9.977664285787391e-06
0,0.0
0,0.0
0,0.0
0,1.4253948343867506e-06
0,-1.4253928026786156e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-2.8507896687401946e-05
0,0.0
0,0.0
0,0.0
0,1.4254354705478534e-06
0,-1.425433438728696e-06
0,0.0
0,0.0
0,0.0
0,4.418849958676141e-05
0,0.0
0,0.0
0,9.977607398248267e-05
0,0.0
0,-1.425230281681955e-06
0,0.0
0,0.0
0,1.4252323130570232e-06
0,-0.00013539687675034884
0,-5.701693117865503e-06
0,0.0
0,0.0
0,-1.425431406687494e-06
0,6.984623849493055e-05
0,0.0001895694066336162
0,0.0
0,1.4250637359047857e-06
0,0.0
0,0.0
0,-1.425061705084829e-06
0,0.0
0,-4.845216702331623e-05
0,-1.4251327866698915e-06
0,-5.130485343918245e-05
0,0.0
0,-3.705540638365701e-05
0,-1.4252607515308213e-06
0,1.4252627829058895e-06
0,-1.4252607515308213e-06
0,1.4252627829058895e-06
0,0.0
0,-1.4252607515308213e-06
0,0.0
0,1.4252627829058895e-06
0,-9.264194884450738e-05
0,0.0
0,-1.4253928026786156e-06
0,1.4253948343867506e-06
0,-1.4253928026786156e-06
0,0.0
0,0.0
0,-6.129197787796414e-05
0,-1.4254822048309634e-06
0,0.0
0,0.0
0,-1.8531295081003485e-05
0,0.0
0,-2.8510213070376267e-06
0,-1.4255147178232619e-06
0,-0.00013970064148260963
0,-3.136575031148503e-05
0,-2.1386409649548632e-05
0,8.127009474367952e-05
0,3.279053123517173e-05
0,0.0
0,-1.4256285240099587e-06
0,0.0
0,0.0
0,-4.41945472481331e-05
0,-4.419650049269919e-05
0,-1.4257565775777081e-06
0,-5.7030344420505585e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00012547391354544857
0,0.0
0,1.4256610434415506e-06
0,-1.4256590109562595e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4256610434415506e-06
0,1.4256590108674416e-05
0,-1.4256386861366543e-05
0,-1.4256590109562595e-06
0,0.0
0,-6.98573911257494e-05
0,1.4257606433254466e-06
0,0.0
0,-1.4257586106181108e-06
0,0.0
0,-1.140608514649255e-05
0,-1.7109322870023647e-05
0,0.0
0,0.0
0,-4.9903045511556776e-05
0,0.0
0,0.0
0,-1.4258724557736357e-06
0,1.4258744889250607e-06
0,-1.4258724557736357e-06
0,0.0
0,1.4258744889250607e-06
0,-1.4258724557736357e-06
0,0.0
0,0.0
0,1.4258744889250607e-06
0,-3.1369194025576697e-05
0,-1.4259171856600972e-06
0,0.0
0,-1.8536949844771833e-05
0,0.0
0,4.990809780269778e-05
0,1.4258744889250607e-06
0,0.0
0,-1.4258724557736357e-06
0,1.4258744889250607e-06
0,7.699711260822362e-05
0,0.0
0,1.4257626761438047e-06
0,-1.425760643436469e-06
0,1.4257626761438047e-06
0,0.0
0,-1.425760643436469e-06
0,1.4257626761438047e-06
0,0.0
0,0.0
0,0.0
0,-1.425760643436469e-06
0,0.0
0,1.4257626761438047e-06
0,-1.7109127719572292e-05
0,-6.843768178765863e-05
0,-3.279530029087763e-05
0,-2.138894077685638e-05
0,0.0
0,-2.851919769786271e-06
0,-1.7111567419569873e-05
0,0.0
0,1.4259883525102879e-06
0,-1.4259863189147737e-06
0,0.0
0,0.0
0,1.4259883525102879e-06
0,0.0
0,-1.4259863189147737e-06
0,0.0
0,1.4259883525102879e-06
0,0.0
0,-1.4259863189147737e-06
0,0.0
0,-3.422372046080202e-05
0,1.4260371568042274e-06
0,0.0
0,-1.4260351233197355e-06
0,1.4260371568042274e-06
0,-1.4260351233197355e-06
0,0.0
0,0.0
0,0.0
0,1.4260371568042274e-06
0,0.0
0,0.0
0,-1.4260351233197355e-06
0,0.0
0,-5.7041486272169095e-06
0,0.0
0,0.0
0,1.4260452911862842e-06
0,-1.4260432577017923e-06
0,0.0
0,0.0
0,1.4260452911862842e-06
0,-1.4260432577017923e-06
0,0.0
0,0.0
0,0.0
0,1.4260452911862842e-06
0,-1.4260432577017923e-06
0,0.0
0,0.0
0,-3.707717757128748e-05
0,1.4260981668900996e-06
0,-1.426096133183563e-06
0,-1.8539276169460273e-05
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00025527630451183114
0,2.28121702929851e-05
0,-1.4257281194529625e-06
0,1.4257301521602983e-06
0,0.0
0,-1.4257281194529625e-06
0,0.0
0,0.0
0,0.0
0,-2.281168243289944e-05
0,-8.411999788981994e-05
0,0.0
0,1.4258826215307607e-06
0,0.0
0,0.0
0,-1.4258805882683134e-06
0,0.0
0,0.0
0,0.0
0,1.4258826215307607e-06
0,-1.4258805882683134e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4258826215307607e-06
0,0.0
0,0.0
0,-1.4258805882683134e-06
0,1.4258826215307607e-06
0,0.0
0,-1.4258805882683134e-06
0,0.0
0,1.4258826215307607e-06
0,0.0
0,-1.4258805882683134e-06
0,5.133177436844605e-05
0,1.4258094318542192e-06
0,0.0
0,0.0
0,1.7109688788874422e-05
0,0.0
0,0.0
0,0.00021529323366165087
0,0.0
0,2.850952218080849e-06
0,2.565849681124277e-05
0,1.4254354705478534e-06
0,0.0
0,0.0
0,0.0
0,-1.425433438728696e-06
0,1.4254354705478534e-06
0,-1.425433438728696e-06
0,0.0
0,0.0
0,0.0
0,-0.0001083330957608597
0,-6.700272572790489e-05
0,0.0
0,1.4256854339311786e-06
0,-1.4256834014458875e-06
0,1.4256854339311786e-06
0,5.845301945472947e-05
0,1.4256000708812167e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00016964616656678366
0,5.9864961750699663e-05
0,1.4252709081841175e-06
0,0.0
0,0.00011117097240398444
0,8.123129542525476e-05
0,0.0
0,-5.984977705952854e-05
0,-7.125399913099351e-06
0,-1.4250901370083113e-06
0,1.425092167828268e-06
0,0.0
0,3.705234356088383e-05
0,1.4250373359114832e-06
0,-1.4250353050915265e-06
0,-0.0001382286215900752
0,1.425234344321069e-06
0,-1.425232312946001e-06
0,5.7009373766181426e-05
0,7.125765485360702e-05
0,0.0
0,1.425051551429135e-06
0,-1.4250495206091784e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.425051551429135e-06
0,0.0
0,-1.4250495206091784e-06
0,1.425051551429135e-06
0,4.2751485614056506e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,4.274965800266095e-05
0,0.0
0,0.0
0,-1.4249276849565007e-06
0,0.0
0,1.4249297153323681e-06
0,0.0003191838014220405
0,2.7064987307978683e-05
0,0.00010398371586517463
0,1.4242863612956569e-06
0,0.0
0,3.418282398559569e-05
0,-1.4242356484173158e-06
0,4.842408101057849e-05
0,0.00016520357067584257
0,3.844620379322983e-05
-1,0.00019791914362254914
0,-0.00011958214581631044
0,2.8475344622913568e-05
0,-8.542360140206817e-05
0,-5.2682387850500056e-05
0,-6.265262678251116e-05
0,-0.00012958514242267238
0,0.0
0,1.424197108912395e-06
0,-4.415004749702689e-05
0,0.0
0,1.424257961790687e-06
0,0.0
0,8.687961191866655e-05
0,0.0001438373527091752
0,0.00014524059389153798
-1,1.4237206091838317e-06
0,-1.4237185821386333e-06
0,-0.00014379578151590966
0,-1.4239253633974158e-06
0,1.4239273908867034e-06
0,-8.11637457210912e-05
0,-6.265780153702494e-05
0,1.4241301766748649e-06
0,7.405466373500147e-05
0,0.0
0,4.984079426284538e-05
0,0.0
0,0.0
0,-6.977363439486517e-05
0,-5.411394117538215e-05
0,0.0
0,-1.4241281486304658e-06
0,0.0
0,0.0
0,-9.114433132118016e-05
0,0.0
0,0.0
0,1.424259990168153e-06
0,-1.4242579616796647e-06
0,1.424259990168153e-06
0,0.0
0,-1.4242579616796647e-06
0,1.424259990168153e-06
0,-1.4242579616796647e-06
0,1.424259990168153e-06
0,-1.4242579616796647e-06
0,0.0
0,0.0
0,1.424259990168153e-06
0,0.0
0,-1.993961146229406e-05
0,-8.545718167995986e-06
0,-0.00020509898874798704
0,0.0
0,-4.8436084313152605e-05
0,0.0
0,-3.276717356059944e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4247064037409274e-06
0,0.0
0,-1.4247043739201715e-06
0,-5.698825614408598e-06
0,0.0
0,-1.4247145229129288e-06
0,0.0
0,0.0
0,-3.561791381601065e-05
0,0.0
0,-0.00024221044097971767
0,0.00019096507191851408
0,-0.00010116366714030267
0,-6.269931971225606e-05
0,0.0
0,-9.547995063541315e-05
0,1.4252099689304742e-06
0,-6.413435720276084e-05
0,1.4252993485452947e-06
0,-1.4252973170592043e-06
0,0.0
0,-7.126496742482225e-05
0,0.0
0,-8.124785298979642e-05
0,-4.9893086243812945e-05
0,-8.981203623847911e-05
0,0.0
0,0.0
0,-2.8514318465067134e-05
0,-1.4257565775777081e-06
0,-0.00011548644745162928
0,0.0
0,-2.7092542421169874e-05
0,2.8519238365110056e-05
0,-1.4259212521849918e-06
0,0.00016968487095381235
0,8.41152007573509e-05
0,0.0
0,-0.00011119379367563464
0,-7.27117194183613e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,-4.4200533543037324e-05
0,-5.418369413023871e-05
0,0.0
0,-2.8519279032579448e-05
0,-4.705815246841549e-05
0,1.426071728705125e-06
0,-1.4260696949985885e-06
0,0.0
0,-1.711286074257412e-05
0,-2.852192266256104e-06
0,0.0
0,0.0
0,0.0
0,-1.7113202407825767e-05
0,-1.4261246062963195e-06
0,0.0
0,1.4261266401138784e-06
0,0.0
0,-1.4261246062963195e-06
0,3.280091272106489e-05
0,9.26951911159879e-05
0,0.00020105862356101234
0,6.84317300825299e-05
0,1.425563489698689e-06
0,-1.4255614574354425e-06
0,-0.00017249318224243915
0,-1.4258094320762638e-06
0,-0.0001169165401259109
0,1.425978185309873e-06
0,0.0
0,-1.425976151825381e-06
0,1.425978185309873e-06
0,-1.425976151825381e-06
0,0.0
0,0.0
0,1.425978185309873e-06
0,-1.425976151825381e-06
0,0.00016398749131929513
0,1.4257443810006265e-06
0,-1.4257423482932907e-06
0,1.4257443810006265e-06
0,1.425742348404313e-05
0,0.0
0,-3.4217328510499634e-05
0,-4.9901978257049784e-05
0,0.0
0,0.0
0,0.0
0,-9.838309521759125e-05
0,6.987313035899945e-05
0,-1.4258826214197384e-06
0,1.4258846545711634e-06
0,0.0
0,0.0
0,0.0
0,-1.4258826214197384e-06
0,1.4258846545711634e-06
0,0.0
0,-1.4258826214197384e-06
0,0.0
0,0.0
0,1.4258846545711634e-06
0,0.0
0,0.00010408943135797877
0,8.554405304783685e-06
0,0.0
0,0.0
0,-8.411759925508466e-05
0,-1.8535945475850468e-05
0,-5.560886719024882e-05
0,-1.4259476849298736e-06
0,0.0
0,1.4259497183033432e-06
0,-4.1352482860190776e-05
0,-3.279815303602884e-05
0,0.0
0,0.0
0,0.0
0,-4.27816027703809e-06
0,-4.705996437703863e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,0.0
0,-1.4261246062963195e-06
0,0.0
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,0.0
0,-1.4261246062963195e-06
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261266401138784e-06
0,0.0
0,-1.4261246062963195e-06
0,0.0
0,1.4261266401138784e-06
0,-1.4261246062963195e-06
0,1.4261266401138784e-06
0,0.0
0,0.0
0,-2.709636751818678e-05
0,-7.130816250255911e-06
0,0.0
0,-4.278520259526353e-06
0,-0.00013406087504663766
0,1.426370742407812e-06
0,0.00010697765308154139
0,0.0
0,1.426216134303715e-06
0,-1.4262141002641116e-06
0,1.426216134303715e-06
0,0.0
0,0.0
0,2.995049610876599e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261713856544844e-06
0,-1.4261693517259033e-06
0,1.4261713856544844e-06
0,-1.4261693517259033e-06
0,1.4261713856544844e-06
0,-1.4261693517259033e-06
0,0.0
0,-9.697965423904886e-05
0,1.4263097090072563e-06
0,-1.426307674634586e-06
0,-5.7052388355627315e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.426391087910872e-06
0,-1.4263890534271795e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.426391087910872e-06
0,-1.4263890534271795e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.426391087910872e-06
0,0.0
0,0.0
0,-1.4263890534271795e-06
0,0.0
0,1.426391087910872e-06
0,-1.4263890534271795e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.426391087910872e-06
0,0.00011981668047877925
0,0.0
0,0.0
0,9.127796278995959e-05
0,-1.4260879980243502e-06
0,1.426090031841909e-06
0,-1.4260879980243502e-06
0,3.8504430861729944e-05
0,0.0
0,1.4260351233197355e-06
0,0.0
0,-1.4260330897242213e-06
0,0.0
0,1.4260351233197355e-06
0,0.0
0,0.0
0,-7.130165448399062e-06
0,-1.4260432577017923e-06
0,-1.853858878564374e-05
0,-2.852143457077183e-06
0,1.426075796118198e-06
0,-4.991258167841295e-05
0,1.42614494458293e-06
0,0.0
0,-1.4261429107653711e-06
0,-2.8522898898319937e-06
0,-1.4261490124400922e-06
0,1.4261510463686733e-06
0,-1.4261490124400922e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261510463686733e-06
0,-1.4261490124400922e-06
0,1.4261510463686733e-06
0,-1.4261490124400922e-06
0,0.0
0,1.4261510463686733e-06
0,-1.4261490124400922e-06
0,1.4261510463686733e-06
0,-1.4261490124400922e-06
0,1.4261510463686733e-06
0,0.0
0,4.706291741607416e-05
0,6.702584916040699e-05
0,2.1389794786275118e-05
0,4.848249781841396e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4258866876115661e-06
0,-4.277653963458139e-05
0,1.425945651556404e-06
0,-1.4259436182939567e-06
0,1.425945651556404e-06
0,-1.4259436182939567e-06
0,0.0
0,0.0
0,0.0
0,1.425945651556404e-06
0,0.0001226311511643985
0,0.00017109225294276165
0,0.0
0,6.129756976491763e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,-4.989031258417764e-05
0,-4.2765258642107895e-06
0,0.0
0,0.0
0,-8.553088306495482e-06
0,-9.978688372691558e-05
0,1.42566917360476e-06
0,-1.4256671410084465e-06
0,-0.00011120219553051314
0,0.0
0,-0.00017965429380883968
0,-0.0001026780430136709
0,0.0
0,3.565575933217602e-05
0,2.281887234856228e-05
0,0.0
0,7.130734893445734e-06
0,0.0
0,0.0
0,0.0
0,1.4261368093126947e-06
0,-1.426134775495136e-06
0,0.0
0,1.4261368093126947e-06
0,0.0
0,-1.426134775495136e-06
0,0.0
0,1.4261368093126947e-06
0,-1.426134775495136e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261368093126947e-06
0,-1.426134775495136e-06
0,0.0
0,-5.847160918159844e-05
0,0.0
0,0.0
0,0.0
0,1.426220202827011e-06
0,0.0
0,0.0
0,-1.4262181686763853e-06
0,1.426220202827011e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,-1.4262181686763853e-06
0,1.426220202827011e-06
0,0.0
0,5.562250857504836e-05
0,1.4261388432412758e-06
0,0.0
0,0.0
0,-1.426136809423717e-06
0,1.4261388432412758e-06
0,0.0
0,-4.991478832561125e-05
0,0.0
0,-0.00010839180786137437
0,0.0
0,1.426362604250997e-06
0,7.131802848503455e-06
0,7.131751986189094e-05
0,5.419744986734365e-05
0,1.4261713856544844e-06
0,0.0
0,-1.4261693517259033e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4261713856544844e-06
0,2.1392540278553085e-05
0,1.4261388432412758e-06
